商品型號,商品網址,商品照片,商品標題,品牌,分類,男女款,價格(台幣),商品介紹,主要顏色,次要顏色,主色比例,次色比例
54539_NVLM,https://www.skechers.com/en-us/style/54539/skechers-go-golf-mojo-elite/nvlm,https://image.skechers.com/img/productimages/xlarge/54539_NVLM_E.jpg,Men's Skechers GO GOLF Mojo Elite,Skechers,ATHLETICS,Man,130,"Skechers GO GOLF Mojo Elite? combines a sleek sporty look with ultimate comfort and traction. This waterproof shoe features an all-new GRIPFLEX? spikeless-designed traction outsole for stability on the green. Keeps you stable and comfortable, so you can focus on your game.
Details

Smooth full grain leather and textile upper
Skechers? H2GO Shield waterproof protection with two year warranty
Support saddle provides lateral stability and midfoot support
Ultra-lightweight, responsive ULTRA GO?cushioning 
High-performance Resamax? cushioned insole
Skechers GRIPFLEX?spikeless TPU outsole
Outsole design provides superior traction and flexibility
Weight: 10.25 oz. per shoe in a men's size 9

Construction

Smooth full grain leather upper
Flexible textile front and instep panels
Stitching accents
Side panels with perforation detail
Side S logo
Lace up front
Padded continuous collar 
Heel and instep overlays with logo detail and pull on top loops
NOTE: This style may not be eligible for use with discount codes",,,,
54539_WGY,https://www.skechers.com/en-us/style/54539/skechers-go-golf-mojo-elite/wgy,https://image.skechers.com/img/productimages/xlarge/54539_WGY_E.jpg,Men's Skechers GO GOLF Mojo Elite,Skechers,ATHLETICS,Man,130,"Skechers GO GOLF Mojo Elite? combines a sleek sporty look with ultimate comfort and traction. This waterproof shoe features an all-new GRIPFLEX? spikeless-designed traction outsole for stability on the green. Keeps you stable and comfortable, so you can focus on your game.
Details

Smooth full grain leather and textile upper
Skechers? H2GO Shield waterproof protection with two year warranty
Support saddle provides lateral stability and midfoot support
Ultra-lightweight, responsive ULTRA GO?cushioning 
High-performance Resamax? cushioned insole
Skechers GRIPFLEX?spikeless TPU outsole
Outsole design provides superior traction and flexibility
Weight: 10.25 oz. per shoe in a men's size 9

Construction

Smooth full grain leather upper
Flexible textile front and instep panels
Stitching accents
Side panels with perforation detail
Side S logo
Lace up front
Padded continuous collar 
Heel and instep overlays with logo detail and pull on top loops
NOTE: This style may not be eligible for use with discount codes",,,,
54539_BKRD,https://www.skechers.com/en-us/style/54539/skechers-go-golf-mojo-elite/bkrd,https://image.skechers.com/img/productimages/xlarge/54539_BKRD_E.jpg,Men's Skechers GO GOLF Mojo Elite,Skechers,ATHLETICS,Man,130,"Skechers GO GOLF Mojo Elite? combines a sleek sporty look with ultimate comfort and traction. This waterproof shoe features an all-new GRIPFLEX? spikeless-designed traction outsole for stability on the green. Keeps you stable and comfortable, so you can focus on your game.
Details

Smooth full grain leather and textile upper
Skechers? H2GO Shield waterproof protection with two year warranty
Support saddle provides lateral stability and midfoot support
Ultra-lightweight, responsive ULTRA GO?cushioning 
High-performance Resamax? cushioned insole
Skechers GRIPFLEX?spikeless TPU outsole
Outsole design provides superior traction and flexibility
Weight: 10.25 oz. per shoe in a men's size 9

Construction

Smooth full grain leather upper
Flexible textile front and instep panels
Stitching accents
Side panels with perforation detail
Side S logo
Lace up front
Padded continuous collar 
Heel and instep overlays with logo detail and pull on top loops
NOTE: This style may not be eligible for use with discount codes",,,,
54541_GYLM,https://www.skechers.com/en-us/style/54541/skechers-go-golf-torque/gylm,https://image.skechers.com/img/productimages/xlarge/54541_GYLM_E.jpg,Men's Skechers GO GOLF Torque,Skechers,ATHLETICS,Man,85,"Add some grounded comfort and smooth style to your game with the Skechers GO GOLF Torque shoe. A sleek classic design with replaceable Softspikes? and Skechers? H2GO waterproof protection.
Details

Skechers? H2GO waterproof protection
Waterproof design with 1 year warranty
Smooth synthetic upper with nearly seamless design
Molded rubber grip bottom plate
Ultra-lightweight, responsive ULTRA FLIGHT?cushioning
Skechers GOGA MAX? technology insole for high-rebound cushioning
Replaceable Softspikes? for maximum grip
Spikes are replaceable using Softspikes? Stealth PIN system
SOFTSPIKES? is a registered trademark of SOFTSPIKES LLC

Construction

Smooth synthetic upper with leather-look finish
Contrast colored side designs
Lace up front
Soft fabric shoe lining
Cushioned comfort insole
3/4 inch heel
NOTE: This style may not be eligible for use with discount codes",,,,
54541_BKRD,https://www.skechers.com/en-us/style/54541/skechers-go-golf-torque/bkrd,https://image.skechers.com/img/productimages/xlarge/54541_BKRD_E.jpg,Men's Skechers GO GOLF Torque,Skechers,ATHLETICS,Man,85,"Add some grounded comfort and smooth style to your game with the Skechers GO GOLF Torque shoe. A sleek classic design with replaceable Softspikes? and Skechers? H2GO waterproof protection.
Details

Skechers? H2GO waterproof protection
Waterproof design with 1 year warranty
Smooth synthetic upper with nearly seamless design
Molded rubber grip bottom plate
Ultra-lightweight, responsive ULTRA FLIGHT?cushioning
Skechers GOGA MAX? technology insole for high-rebound cushioning
Replaceable Softspikes? for maximum grip
Spikes are replaceable using Softspikes? Stealth PIN system
SOFTSPIKES? is a registered trademark of SOFTSPIKES LLC

Construction

Smooth synthetic upper with leather-look finish
Contrast colored side designs
Lace up front
Soft fabric shoe lining
Cushioned comfort insole
3/4 inch heel
NOTE: This style may not be eligible for use with discount codes",,,,
54541_WNV,https://www.skechers.com/en-us/style/54541/skechers-go-golf-torque/wnv,https://image.skechers.com/img/productimages/xlarge/54541_WNV_E.jpg,Men's Skechers GO GOLF Torque,Skechers,ATHLETICS,Man,85,"Add some grounded comfort and smooth style to your game with the Skechers GO GOLF Torque shoe. A sleek classic design with replaceable Softspikes? and Skechers? H2GO waterproof protection.
Details

Skechers? H2GO waterproof protection
Waterproof design with 1 year warranty
Smooth synthetic upper with nearly seamless design
Molded rubber grip bottom plate
Ultra-lightweight, responsive ULTRA FLIGHT?cushioning
Skechers GOGA MAX? technology insole for high-rebound cushioning
Replaceable Softspikes? for maximum grip
Spikes are replaceable using Softspikes? Stealth PIN system
SOFTSPIKES? is a registered trademark of SOFTSPIKES LLC

Construction

Smooth synthetic upper with leather-look finish
Contrast colored side designs
Lace up front
Soft fabric shoe lining
Cushioned comfort insole
3/4 inch heel
NOTE: This style may not be eligible for use with discount codes",,,,
54545_WGBL,https://www.skechers.com/en-us/style/54545/skechers-go-golf-pivot/wgbl,https://image.skechers.com/img/productimages/xlarge/54545_WGBL_E.jpg,Men's Skechers GO GOLF Pivot,Skechers,ATHLETICS,Man,75,"Keep your game grounded, smooth and comfortable with the Skechers GO GOLF Pivot shoe. A sleek classic spikeless golf shoe design with water resistant upper and ULTRA GO Foam? cushioning.
Details

Smooth synthetic upper with stitching and perforation detail
Molded rubber grip bottom plate
Ultra-lightweight, responsive ULTRA GO Foam?cushioning
Skechers GOGA MAX? technology insole for high-rebound cushioning
Spikeless design outsole with turf traction translucent sole
Water resistant upper

Construction

Smooth synthetic upper with leather-look finish
Stitching detail on side panels
Perforation accents on side panels for breathable comfort
Contrast colored mesh fabric collar trim
Lace up front with contrast colored metal top eyelets
Soft fabric shoe lining
Cushioned comfort insole
Translucent outsole with turf traction design
3/4 inch heel
NOTE: This style may not be eligible for use with discount codes",,,,
54545_BKW,https://www.skechers.com/en-us/style/54545/skechers-go-golf-pivot/bkw,https://image.skechers.com/img/productimages/xlarge/54545_BKW_F.jpg,Men's Skechers GO GOLF Pivot,Skechers,ATHLETICS,Man,75,"Keep your game grounded, smooth and comfortable with the Skechers GO GOLF Pivot shoe. A sleek classic spikeless golf shoe design with water resistant upper and ULTRA GO Foam? cushioning.
Details

Smooth synthetic upper with stitching and perforation detail
Molded rubber grip bottom plate
Ultra-lightweight, responsive ULTRA GO Foam?cushioning
Skechers GOGA MAX? technology insole for high-rebound cushioning
Spikeless design outsole with turf traction translucent sole
Water resistant upper

Construction

Smooth synthetic upper with leather-look finish
Stitching detail on side panels
Perforation accents on side panels for breathable comfort
Contrast colored mesh fabric collar trim
Lace up front with contrast colored metal top eyelets
Soft fabric shoe lining
Cushioned comfort insole
Translucent outsole with turf traction design
3/4 inch heel
NOTE: This style may not be eligible for use with discount codes",,,,
54542_BKRD,https://www.skechers.com/en-us/style/54542/skechers-go-golf-max/bkrd,https://image.skechers.com/img/productimages/xlarge/54542_BKRD_E.jpg,Men's Skechers GO GOLF Max,Skechers,ATHLETICS,Man,90,"The Skechers GO GOLF Max? shoe combines a super comfortable design with a sleek versatile look.
Details

Ultra-lightweight, responsive ULTRA FLIGHT?midsole cushioning
Synthetic and mesh fabric upper
Durable grip TPU outsole
Skechers GOGA Max? technology insole for high-rebound cushioning
Water-resistant protection with Dri-Lex? moisture management interior

Construction

Soft woven mesh fabric and smooth synthetic upper
Side overlay detail trim
Contrast colored outsole trim 
Lace up front
Soft fabric shoe lining
Cushioned comfort insole based on GOwalk Max walking shoe design
NOTE: This style may not be eligible for use with discount codes",,,,
54542_WNV,https://www.skechers.com/en-us/style/54542/skechers-go-golf-max/wnv,https://image.skechers.com/img/productimages/xlarge/54542_WNV_E.jpg,Men's Skechers GO GOLF Max,Skechers,ATHLETICS,Man,90,"The Skechers GO GOLF Max? shoe combines a super comfortable design with a sleek versatile look.
Details

Ultra-lightweight, responsive ULTRA FLIGHT?midsole cushioning
Synthetic and mesh fabric upper
Durable grip TPU outsole
Skechers GOGA Max? technology insole for high-rebound cushioning
Water-resistant protection with Dri-Lex? moisture management interior

Construction

Soft woven mesh fabric and smooth synthetic upper
Side overlay detail trim
Contrast colored outsole trim 
Lace up front
Soft fabric shoe lining
Cushioned comfort insole based on GOwalk Max walking shoe design
NOTE: This style may not be eligible for use with discount codes",,,,
54542_CCBL,https://www.skechers.com/en-us/style/54542/skechers-go-golf-max/ccbl,https://image.skechers.com/img/productimages/xlarge/54542_CCBL_E.jpg,Men's Skechers GO GOLF Max,Skechers,ATHLETICS,Man,90,"The Skechers GO GOLF Max? shoe combines a super comfortable design with a sleek versatile look.
Details

Ultra-lightweight, responsive ULTRA FLIGHT?midsole cushioning
Synthetic and mesh fabric upper
Durable grip TPU outsole
Skechers GOGA Max? technology insole for high-rebound cushioning
Water-resistant protection with Dri-Lex? moisture management interior

Construction

Soft woven mesh fabric and smooth synthetic upper
Side overlay detail trim
Contrast colored outsole trim 
Lace up front
Soft fabric shoe lining
Cushioned comfort insole based on GOwalk Max walking shoe design
NOTE: This style may not be eligible for use with discount codes",,,,
54554_GYBL,https://www.skechers.com/en-us/style/54554/skechers-go-golf-max-fairway-2/gybl,https://image.skechers.com/img/productimages/xlarge/54554_GYBL_E.jpg,Men's Skechers GO GOLF Max - Fairway 2,Skechers,ATHLETICS,Man,90,"The Skechers GO GOLF Max? - Fairway 2 shoe combines a super comfortable design with a sleek versatile look.
Details

Ultra-lightweight, responsive ULTRA FLIGHT?midsole cushioning
Lightweight mesh fabric and synthetic upper
Durable grip TPU outsole
Skechers GOGA Max? technology insole for high-rebound cushioning
Water-resistant protection with Dri-Lex? moisture management interior

Construction

Soft woven mesh fabric and smooth synthetic upper
Woven-in mesh diamond textured detail
Synthetic overlays at toe, laces and heel panel
Heel panel with sporty print design detail
Contrast colored outsole trim 
Lace up front
Soft fabric shoe lining
Cushioned comfort insole based on GOwalk Max walking shoe design
Heel pull on loop
NOTE: This style may not be eligible for use with discount codes",,,,
54554_BKW,https://www.skechers.com/en-us/style/54554/skechers-go-golf-max-fairway-2/bkw,https://image.skechers.com/img/productimages/xlarge/54554_BKW_E.jpg,Men's Skechers GO GOLF Max - Fairway 2,Skechers,ATHLETICS,Man,90,"The Skechers GO GOLF Max? - Fairway 2 shoe combines a super comfortable design with a sleek versatile look.
Details

Ultra-lightweight, responsive ULTRA FLIGHT?midsole cushioning
Lightweight mesh fabric and synthetic upper
Durable grip TPU outsole
Skechers GOGA Max? technology insole for high-rebound cushioning
Water-resistant protection with Dri-Lex? moisture management interior

Construction

Soft woven mesh fabric and smooth synthetic upper
Woven-in mesh diamond textured detail
Synthetic overlays at toe, laces and heel panel
Heel panel with sporty print design detail
Contrast colored outsole trim 
Lace up front
Soft fabric shoe lining
Cushioned comfort insole based on GOwalk Max walking shoe design
Heel pull on loop
NOTE: This style may not be eligible for use with discount codes",,,,
